id,full_name,specialty,commercial_spend,research_spend,total_spend,primary_manufacturer,influence_ratio,log_total_spend,loyalty_score,mfg_loyalty_pct,cluster,segment_name
1268856,Paul Winner,Neurology,16.29,49836.22,49852.51,Abbvie Inc.,0.9996732361118829,10.81684418414493,0.0003,0.0326763888117168,1,Scientific KOLs
148367,Russell Voltin,Neurology,519.95,49040.0,49559.95,"Otsuka America Pharmaceutical, Inc.",0.9895086657674191,10.810958504243784,0.0105,1.0491334232580947,1,Scientific KOLs
1037360,Moussa Sissoko,Oncology,63.55,49225.0,49288.55,Celgene Corporation,0.9987106538942614,10.805467370016848,0.0013,0.12893461057385538,1,Scientific KOLs
131237,Philip Gorelick,Neurology,27248.0,21455.2,48703.2,"E.R. Squibb & Sons, L.L.C.",0.4405295750587231,10.793520547651822,0.5595,55.9470424941277,1,Scientific KOLs
273915,Kevin Felice,Neurology,181.0,47612.8,47793.8,"Xeris Pharmaceuticals, Inc.",0.99621289790726,10.774672125950977,0.0038,0.3787102092740062,1,Scientific KOLs
49826,Ajay Tuli,Cardiology,1346.49,46230.0,47576.49,Novartis Pharmaceuticals Corporation,0.9716984165918924,10.770115029207775,0.0283,2.8301583408107662,1,Scientific KOLs
139110,David Benditt,Cardiology,16.72,47327.0,47343.72,Abbott Laboratories,0.9996468380600426,10.765210582364839,0.0004,0.03531619399574009,1,Scientific KOLs
84557,Sheldon Litwin,Cardiology,13595.55,33599.0,47194.55,Novo Nordisk Inc,0.7119254235923427,10.762054887468024,0.2881,28.807457640765723,1,Scientific KOLs
187941,Venkatesh Nadar,Cardiology,7368.3,39797.0,47165.3,Alnylam Pharmaceuticals Inc.,0.8437770988417331,10.761434933515513,0.1562,15.622290115826676,1,Scientific KOLs
83695,Marc Bernstein,Cardiology,1704.73,45424.0,47128.73,Novartis Pharmaceuticals Corporation,0.963828221129659,10.76065929106623,0.0362,3.617177887034087,1,Scientific KOLs
1114767,Stephanie Bernstein,Oncology,16240.0,30765.0,47005.0,Astrazeneca Uk Limited,0.6545048399106478,10.758030532118873,0.3455,34.54951600893522,1,Scientific KOLs
1389132,Erin Roesch,Oncology,6661.64,39699.24,46360.88,Tersera Therapeutics Llc,0.8563090260581766,10.744232848831642,0.1437,14.369097394182337,1,Scientific KOLs
49826,Ajay Tuli,Cardiology,34.15,46230.0,46264.15,Novartis Pharmaceuticals Corporation,0.9992618474563998,10.742144256869596,0.0007,0.07381525436001742,1,Scientific KOLs
1061444,Christopher Kramer,Cardiology,9616.73,36550.0,46166.73,Eli Lilly And Company,0.7916956648218316,10.740036348167152,0.2083,20.830433517816832,1,Scientific KOLs
50193,Daniel Kolansky,Cardiology,40.31,45845.0,45885.31,Abiomed,0.9991215053358036,10.733922094480537,0.0009,0.08784946641964499,1,Scientific KOLs
83695,Marc Bernstein,Cardiology,19.4,45424.0,45443.4,Novartis Pharmaceuticals Corporation,0.9995730953229731,10.724244879693131,0.0004,0.042690467702680694,1,Scientific KOLs
83695,Mark Bernstein,Cardiology,16.04,45424.0,45440.04,Novartis Pharmaceuticals Corporation,0.9996470073529865,10.724170940457066,0.0004,0.035299264701351495,1,Scientific KOLs
43174,William French,Cardiology,1035.78,44391.0,45426.78,"Medtronic, Inc.",0.9771989121835182,10.723879091171598,0.0228,2.280108781648182,1,Scientific KOLs
152493,George Nijmeh,Cardiology,1171.45,44105.61,45277.06,"Medtronic, Inc.",0.9741270745052794,10.720577867436244,0.0259,2.587292549472073,1,Scientific KOLs
292117,Lawrence Phillips,Cardiology,4800.0,40375.0,45175.0,Pfizer Inc.,0.8937465412285556,10.718321251352673,0.1063,10.625345877144438,1,Scientific KOLs
54809,Carol Huff,Oncology,14599.22,29973.8,44573.02,Legend Biotech Usa Inc.,0.6724650921117753,10.704906457071823,0.3275,32.753490788822475,1,Scientific KOLs
43174,Billy French,Cardiology,85.76,44391.0,44476.76,"Medtronic, Inc.",0.998071801992771,10.70274456794414,0.0019,0.1928198007228944,1,Scientific KOLs
152493,George Nijmeh,Cardiology,15.47,44105.61,44121.08,"Medtronic, Inc.",0.9996493739500484,10.6947156164085,0.0004,0.03506260499516331,1,Scientific KOLs
345578,John Gresham,Cardiology,500.22,43500.0,44000.22,Novartis Pharmaceuticals Corporation,0.9886314204792612,10.691972639788732,0.0114,1.136857952073876,1,Scientific KOLs
176292,Robert Fishberg,Cardiology,10429.36,33559.0,43988.36,Amgen Inc.,0.7629063688666728,10.69170306547585,0.2371,23.70936311333271,1,Scientific KOLs
67569,Jeffrey Fierstein,Cardiology,1171.61,42400.0,43571.61,Novartis Pharmaceuticals Corporation,0.9731107021292075,10.682184020920735,0.0269,2.688929787079247,1,Scientific KOLs
870590,Solmaz Sahebjam,Oncology,2732.21,40769.0,43501.21,Telix Pharmaceuticals,0.9371923217767966,10.680567020383966,0.0628,6.280767822320345,1,Scientific KOLs
801942,Neeraj Agarwal,Oncology,11665.23,31320.0,42985.23,Pfizer Inc.,0.7286223663337383,10.668635110832165,0.2714,27.13776336662616,1,Scientific KOLs
67569,Jeffrey Fierstein,Cardiology,118.71,42400.0,42518.71,Novartis Pharmaceuticals Corporation,0.9972080526431776,10.657723012112776,0.0028,0.27919473568224434,1,Scientific KOLs
192719,Mark Schroeder,Oncology,964.49,40903.52,41868.01,Genzyme Corporation,0.9769635576183343,10.64230121411937,0.023,2.303644238166562,1,Scientific KOLs
1053,Norman Lepor,Cardiology,509.9,41277.0,41786.9,Astrazeneca Pharmaceuticals Lp,0.9877976112130835,10.640362102923042,0.0122,1.2202388786916474,1,Scientific KOLs
1053,Norman Lepor,Neurology,16.02,41277.0,41293.02,Astrazeneca Pharmaceuticals Lp,0.9996120409696361,10.628472974276571,0.0004,0.038795903036396955,1,Scientific KOLs
1360334,Karthik Giridhar,Oncology,2055.0,39069.0,41124.0,Eli Lilly And Company,0.950029180040852,10.624371488067673,0.05,4.997081995914794,1,Scientific KOLs
224829,David Avigan,Oncology,9161.91,30995.0,40156.91,"Chugai Pharmaceutical Co., Ltd.",0.7718472362539847,10.600574711178718,0.2282,22.815276374601527,1,Scientific KOLs
187941,Venkatesh Nadar,Cardiology,293.81,39797.0,40090.81,Alnylam Pharmaceuticals Inc.,0.9926713877818882,10.598927353033458,0.0073,0.7328612218111832,1,Scientific KOLs
352537,Gregory Riely,Oncology,87.46,39987.12,40074.58,"E.R. Squibb & Sons, L.L.C.",0.9978175691423341,10.598522450236404,0.0022,0.21824308576658819,1,Scientific KOLs
273614,William Lee,Oncology,22050.0,17550.0,39600.0,Pfizer Inc.,0.4431818181818182,10.586609649448985,0.5568,55.68181818181818,1,Scientific KOLs
754803,Roderick Tung,Cardiology,10752.07,28260.0,39012.07,Boston Scientific Corporation,0.724391194827652,10.571651997173998,0.2756,27.560880517234793,1,Scientific KOLs
215989,Rajendra Mehta,Cardiology,61.45,38225.0,38286.45,Boston Scientific Corporation,0.9983949935290424,10.552877445230939,0.0016,0.1605006470957741,1,Scientific KOLs
268740,Stephen Wiviott,Cardiology,15005.88,23250.0,38255.88,Merck Sharp & Dohme Llc,0.6077497106327184,10.552078692361189,0.3923,39.22502893672816,1,Scientific KOLs
124819,Jonathan Goldman,Oncology,19182.42,18858.88,38041.3,Astrazeneca Uk Limited,0.4957475165149456,10.546453977502406,0.5043,50.425248348505434,1,Scientific KOLs
23688,Adam Brufsky,Oncology,19453.84,18222.75,37676.59,Pfizer Inc.,0.4836624015071428,10.536820766984496,0.5163,51.63375984928573,1,Scientific KOLs
604943,Andrew Choi,Cardiology,674.07,36790.0,37464.07,Abbott Laboratories,0.982007560844297,10.531164311207181,0.018,1.7992439155703053,1,Scientific KOLs
9613,Michael Sillers,Neurology,139.61,36890.0,37029.61,Aerin Medical Inc.,0.9962297739565715,10.519500146901873,0.0038,0.3770226043428489,1,Scientific KOLs
604943,Andrew Choi,Cardiology,16.74,36790.0,36806.74,Abbott Laboratories,0.9995451919947271,10.513463428128548,0.0005,0.04548080052729473,1,Scientific KOLs
71613,Indu Poornima,Cardiology,317.77,36308.0,36625.77,"Regeneron Pharmaceuticals, Inc.",0.9913238684128689,10.508534672796676,0.0087,0.8676131587131137,1,Scientific KOLs
166098,Kevin Kalinsky,Oncology,10474.05,25848.82,36322.87,"Gilead Sciences, Inc.",0.7116403522078514,10.500230379902312,0.2884,28.835964779214855,1,Scientific KOLs
30229,Jeff Sharman,Oncology,20977.1,15228.93,36206.03,Eli Lilly And Company,0.4206186096625341,10.497008577854725,0.5794,57.93813903374658,1,Scientific KOLs
526708,Benjamin Derman,Oncology,11671.88,24096.06,35767.94,Genzyme Corporation,0.673677600666966,10.484835198042658,0.3263,32.632239933303396,1,Scientific KOLs
217551,Alton Sartor,Oncology,18315.73,16745.07,35060.8,Novartis Pharmaceuticals Corporation,0.477600910418473,10.464867497716385,0.5224,52.23990895815269,1,Scientific KOLs
300166,Marian David,Cardiology,706.96,34259.28,34966.24,"Boehringer Ingelheim Pharmaceuticals, Inc.",0.9797816408055313,10.462166902150017,0.0202,2.0218359194468722,1,Scientific KOLs
300166,Marian David,Cardiology,56.87,34259.28,34316.15,"Boehringer Ingelheim Pharmaceuticals, Inc.",0.9983427628099305,10.443400508195682,0.0017,0.16572371900693986,1,Scientific KOLs
72379,Joaquin Martinez Arraras,Cardiology,1997.13,32274.07,34271.2,Edwards Lifesciences Corporation,0.9417257055486824,10.442089808898048,0.0583,5.827429445131773,1,Scientific KOLs
11289985,Moises Harari Turquie,Oncology,112.3,33851.0,33963.3,Novartis Pharmaceuticals Corporation,0.9966934897374519,10.43306525196212,0.0033,0.3306510262548103,1,Scientific KOLs
1035665,Maros Ferencik,Cardiology,2015.86,31900.0,33915.86,Biomarin Pharmaceutical Inc.,0.9405629106854433,10.431667514866186,0.0594,5.943708931455666,1,Scientific KOLs
176292,Robert Fishberg,Cardiology,99.5,33559.0,33658.5,Amgen Inc.,0.9970438373664899,10.42405061320785,0.003,0.2956162633510109,1,Scientific KOLs
793022,Michelle Scargle,Neurology,6669.1,26924.0,33593.1,"Axsome Therapeutics, Inc.",0.8014741122432881,10.42210573529455,0.1985,19.852588775671194,1,Scientific KOLs
123088,Brian Biesman,Neurology,258.67,33094.21,33352.88,Abbvie Inc.,0.9922444478557775,10.41492938640567,0.0078,0.7755552144222629,1,Scientific KOLs
1216404,Kevin Haas,Neurology,417.82,32878.25,33296.07,"Neuropace, Inc.",0.9874513718886343,10.413224684109377,0.0125,1.2548628111365696,1,Scientific KOLs
248045,Alexandra Urban,Neurology,14749.41,18250.0,32999.41,"Neuropace, Inc.",0.5530401907185613,10.404275264613862,0.447,44.69598092814386,1,Scientific KOLs
219723,Paul Grena,Cardiology,4429.5,28483.0,32912.5,Eli Lilly And Company,0.8654158754272693,10.401638186935852,0.1346,13.458412457273072,1,Scientific KOLs
25882,James Knutson,Neurology,76.88,32602.65,32679.53,"Alkermes, Inc.",0.9976474569860706,10.394534766712688,0.0024,0.2352543013929515,1,Scientific KOLs
1158638,Robert Bermel,Neurology,13839.76,18831.16,32670.92,Genzyme Corporation,0.5763890334278925,10.394271272381571,0.4236,42.36109665721076,1,Scientific KOLs
81413,John Burke,Oncology,18512.02,13985.25,32497.27,"Ipsen Biopharmaceuticals, Inc",0.4303515341442527,10.38894213613179,0.5696,56.964846585574726,1,Scientific KOLs
331538,Dejan Juric,Oncology,18800.77,13675.11,32475.88,Novartis Pharma Ag,0.4210851253299372,10.388283730548341,0.5789,57.891487467006286,1,Scientific KOLs
72379,Joaquin Martinez Arraras Caro,Cardiology,111.06,32274.07,32385.13,Edwards Lifesciences Corporation,0.9965706483191513,10.385485523705517,0.0034,0.3429351680848587,1,Scientific KOLs
72379,Joaquin Martinez-Arraras Caro,Cardiology,28.14,32274.07,32302.21,Edwards Lifesciences Corporation,0.9991288521745106,10.382921885077756,0.0009,0.08711478254893396,1,Scientific KOLs
9020345,Timothy Voorhees,Oncology,14487.45,17375.04,31862.49,"Adc Therapeutics America, Inc.",0.5453133135545903,10.369216119209916,0.4547,45.46866864454097,1,Scientific KOLs
765073,Richard Price,Neurology,8469.88,22850.0,31319.88,"Alkermes, Inc.",0.7295685679510905,10.352040246772605,0.2704,27.043143204890946,1,Scientific KOLs
1358429,Babak Razavi,Neurology,13.4,31263.9,31277.3,"Neurelis, Inc.",0.9995715742727155,10.350679845356265,0.0004,0.042842572728464416,1,Scientific KOLs
454252,Hannah Choe,Oncology,17824.55,13450.0,31274.55,Sanofi-Aventis U.S. Llc,0.43006214318031755,10.350591921111736,0.5699,56.99378568196825,1,Scientific KOLs
859075,Maromi Nei,Neurology,171.73,30903.75,31075.48,"Ucb, Inc.",0.9944737780397922,10.34420654195437,0.0055,0.5526221960207854,1,Scientific KOLs
929477,Wael Abo-Auda,Cardiology,1247.58,29729.61,30977.19,"Cleerly, Inc.",0.9597258498914847,10.341038687473878,0.0403,4.027415010851533,1,Scientific KOLs
14379,Nancy Bartlett,Oncology,2134.01,28522.07,30656.08,Pfizer Inc.,0.9303886863552026,10.330618909795131,0.0696,6.961131364479738,1,Scientific KOLs
717971,Sudha Seshadri,Neurology,17675.53,12132.53,29808.06,Novo Nordisk As,0.4070217920924743,10.302567653132337,0.593,59.29782079075257,1,Scientific KOLs
11323435,Dmitriy Nevelev,Cardiology,595.24,28630.0,29225.24,"Medtronic, Inc.",0.9796326736752204,10.282822214867027,0.0204,2.0367326324779538,1,Scientific KOLs
235443,Debasish Tripathy,Oncology,7175.54,21986.48,29162.02,Jazz Pharmaceuticals Inc.,0.7539422852052087,10.280656747289445,0.2461,24.60577147947913,1,Scientific KOLs
30259,Joshua Katz,Neurology,31.22,28948.73,28979.95,"Emd Serono, Inc.",0.99892270345532,10.274393996565815,0.0011,0.10772965446800287,1,Scientific KOLs
16673,Richard Weisler,Neurology,181.04,28492.1,28673.14,"Iti, Inc. (D/B/A Intra-Cellular Therapies, Inc.)",0.9936860769347201,10.26375095026622,0.0063,0.6313923065279909,1,Scientific KOLs
219723,Paul Grena,Cardiology,91.55,28483.0,28574.55,Eli Lilly And Company,0.9967961000260722,10.26030673607183,0.0032,0.32038999739278484,1,Scientific KOLs
297337,David Hotchkiss,Cardiology,1196.11,26586.0,27782.11,Abbott Laboratories,0.956946754584155,10.2321835610862,0.0431,4.305324541584494,1,Scientific KOLs
213670,Alexis Gutierrez,Cardiology,4102.45,22894.81,26997.26,Novartis Pharmaceuticals Corporation,0.8480419864830728,10.20352769846539,0.152,15.195801351692728,1,Scientific KOLs
251902,Nathan Fowler,Oncology,60.5,26905.39,26965.89,"Ipsen Biopharmaceuticals, Inc",0.9977564248760193,10.202365096173597,0.0022,0.2243575123980703,1,Scientific KOLs
297337,David Hotchkiss,Cardiology,31.29,26586.0,26617.29,Abbott Laboratories,0.9988244483191189,10.189353852470314,0.0012,0.11755516808811114,1,Scientific KOLs
23688,Adam Brufsky,Neurology,8350.54,18222.75,26573.29,Pfizer Inc.,0.6857543796797461,10.187699486014113,0.3142,31.424562032025392,1,Scientific KOLs
339234,James Thomas,Cardiology,105.5,26064.0,26169.5,Pfizer Inc.,0.9959685893884102,10.172388101188066,0.004,0.40314106115898274,1,Scientific KOLs
116275,Julie Schwartzbard,Neurology,6700.5,19274.0,25974.5,Eli Lilly And Company,0.7420354578528942,10.164909065060316,0.258,25.79645421471058,1,Scientific KOLs
4222748,Ushtar Amin,Neurology,1600.32,24330.25,25930.57,"Livanova Usa, Inc.",0.9382844264510961,10.163216424328006,0.0617,6.171557354890386,1,Scientific KOLs
162957,David Kandath,Cardiology,550.5,25377.5,25928.0,Novartis Pharmaceuticals Corporation,0.9787681271212588,10.163117312420749,0.0212,2.123187287874113,1,Scientific KOLs
476888,Jelena Pavlovic,Neurology,15051.64,10870.0,25921.64,Pfizer Inc.,0.4193407515882483,10.162871997131516,0.5807,58.065924841175175,1,Scientific KOLs
180397,James De Lemos,Cardiology,6907.0,18906.1,25813.1,"Janssen Research & Development, Llc",0.7324226846058784,10.158676133254524,0.2676,26.75773153941216,1,Scientific KOLs
980584,Brendan Everett,Cardiology,5061.23,20422.4,25483.63,Merck Sharp & Dohme Llc,0.8013928941834425,10.145830804324627,0.1986,19.86071058165575,1,Scientific KOLs
695566,Paayal Patel,Neurology,2466.39,22996.0,25462.39,"Janssen Research & Development, Llc",0.9031359585647695,10.144997013286995,0.0969,9.686404143523054,1,Scientific KOLs
325144,Jean Foucauld,Cardiology,4104.16,21298.88,25403.04,Eli Lilly And Company,0.8384382341641,10.142663495476814,0.1616,16.156176583589996,1,Scientific KOLs
308616,Rona Yaeger,Oncology,9626.94,15765.23,25392.17,Merck Sharp & Dohme Llc,0.6208697405538794,10.14223551920938,0.3791,37.913025944612066,1,Scientific KOLs
179641,David Kudrow,Neurology,14056.41,11292.16,25348.57,Abbvie Inc.,0.4454752279911648,10.140517046350809,0.5545,55.45247720088352,1,Scientific KOLs
287349,Scott Newsome,Neurology,3574.61,21447.68,25022.29,"Tg Therapeutics, Inc.",0.8571429713267651,10.127562270180375,0.1429,14.285702867323494,1,Scientific KOLs
202051,Mathew Maurer,Cardiology,14719.11,10210.0,24929.11,Pfizer Inc.,0.40956135217021383,10.123831588862462,0.5904,59.043864782978616,1,Scientific KOLs
1019271,Joseph Jordan,Neurology,1499.61,23275.0,24774.61,"E.R. Squibb & Sons, L.L.C.",0.9394698846924331,10.117614980489432,0.0605,6.05301153075669,1,Scientific KOLs
709096,Parveen Garg,Cardiology,2000.0,22750.0,24750.0,"E.R. Squibb & Sons, L.L.C.",0.9191919191919192,10.11662117122102,0.0808,8.080808080808081,1,Scientific KOLs
1191387,Archna Bajaj,Cardiology,1418.2,23064.25,24482.45,Novartis Pharmaceuticals Corporation,0.9420727909175757,10.10575265806892,0.0579,5.792720908242435,1,Scientific KOLs
2786426,Sham Mailankody,Oncology,11702.86,12700.0,24402.86,"E.R. Squibb & Sons, L.L.C.",0.5204308019633764,10.102496595490823,0.4796,47.95691980366236,1,Scientific KOLs
273900,Shirish Gadgeel,Oncology,9024.97,14634.25,23659.22,Pfizer Inc.,0.6185432148650716,10.071550435883061,0.3815,38.14567851349283,1,Scientific KOLs
861281,Christopher Yasenchak,Oncology,10341.65,12880.0,23221.65,Pfizer Inc.,0.5546548156569407,10.052883374493694,0.4453,44.534518434305916,1,Scientific KOLs
36715,Douglas Spriggs,Cardiology,67.08,23150.0,23217.08,Amgen Inc.,0.9971107477770675,10.052686564494595,0.0029,0.2889252222932427,1,Scientific KOLs
307682,Joyce O'Shaughnessy,Oncology,6712.46,16309.73,23022.19,Merck Sharp & Dohme Llc,0.7084352096824846,10.044257247827266,0.2916,29.15647903175154,1,Scientific KOLs
34053,Joel Sherman,Neurology,14.33,22890.0,22904.33,Abbvie Inc.,0.9993743541068435,10.039124913551701,0.0006,0.06256458931564468,1,Scientific KOLs
689445,Tomas Neilan,Cardiology,11042.25,11558.3,22600.55,"E.R. Squibb & Sons, L.L.C.",0.5114167575567851,10.025773766979395,0.4886,48.85832424432149,1,Scientific KOLs
1105661,Richard Finkel,Neurology,12014.32,10320.95,22335.27,"Sarepta Therapeutics, Inc.",0.46209201858764193,10.013967093597921,0.5379,53.790798141235804,1,Scientific KOLs
703678,Sarah Goldberg,Oncology,11203.02,11125.33,22328.35,Astrazeneca Pharmaceuticals Lp,0.49826028345130746,10.01365723558832,0.5017,50.17397165486926,1,Scientific KOLs
217551,Alton Sartor,Oncology,5361.0,16745.07,22106.07,Novartis Pharmaceuticals Corporation,0.7574874231376268,10.003652745847972,0.2425,24.25125768623731,1,Scientific KOLs
142325,Daniel George,Oncology,12935.12,8952.49,21887.61,Pfizer Inc.,0.40902090269335023,9.993721689185985,0.591,59.09790973066498,1,Scientific KOLs
160168,Jonathan Seltzer,Cardiology,12720.0,9146.25,21866.25,"Modernatx, Inc.",0.41828159835362716,9.99274536273752,0.5817,58.17184016463728,1,Scientific KOLs
184622,Paul Ridker,Cardiology,10471.5,11302.5,21774.0,Agepha Pharma Fz Llc,0.519082391843483,9.988517801720704,0.4809,48.091760815651696,1,Scientific KOLs
417812,Jose Vazquez Tanus,Cardiology,10159.77,11614.0,21773.77,Merck Sharp & Dohme Llc,0.5333940792063111,9.988507239093163,0.4666,46.6605920793689,1,Scientific KOLs
110977,Ronald Harris,Oncology,1627.71,20104.58,21732.29,Novartis Pharmaceuticals Corporation,0.9251017725237424,9.986600465379617,0.0749,7.489822747625769,1,Scientific KOLs
298200,Shaji Kumar,Oncology,12646.0,9015.97,21661.97,"E.R. Squibb & Sons, L.L.C.",0.41621191424417997,9.98335963026859,0.5838,58.378808575582,1,Scientific KOLs
325144,Jean Foucauld,Cardiology,173.24,21298.88,21472.12,Eli Lilly And Company,0.9919318632720012,9.974557199364874,0.0081,0.8068136727998912,1,Scientific KOLs
190953,Vallerie Mclaughlin,Cardiology,1074.0,20385.39,21459.39,Merck Sharp & Dohme Llc,0.9499519790637105,9.973964189365315,0.05,5.004802093628943,1,Scientific KOLs
1305682,Jeffrey Clarke,Oncology,12343.39,9058.58,21401.97,"E.R. Squibb & Sons, L.L.C.",0.4232591672635743,9.971284976426919,0.5767,57.674083273642566,1,Scientific KOLs
335841,Travis Taylor,Cardiology,1565.73,19518.0,21083.73,Abbott Laboratories,0.9257375236734676,9.956304360786838,0.0743,7.426247632653235,1,Scientific KOLs
502871,Erika Hamilton,Oncology,29.2,21017.11,21046.31,Daiichi Sankyo Company Ltd,0.9986125833934785,9.954528039970693,0.0014,0.13874166065215232,1,Scientific KOLs
250702,Robert Armstrong,Neurology,2978.38,17640.0,20618.38,"Mdd Us Operations, Llc",0.8555473320406356,9.933986689223655,0.1445,14.44526679593644,1,Scientific KOLs
1152892,Thomas Abshire,Oncology,2464.0,18147.5,20611.5,Blueprint Medicines Corporation,0.8804550857530989,9.933652966867854,0.1195,11.9544914246901,1,Scientific KOLs
88081,Mohd Malik,Neurology,28.88,20460.0,20488.88,"Iti, Inc. (D/B/A Intra-Cellular Therapies, Inc.)",0.998590454919937,9.927686384700422,0.0014,0.14095450800629414,1,Scientific KOLs
1262329,Gabrielle Rocque,Oncology,3016.62,17270.0,20286.62,Pfizer Inc.,0.8513000194216681,9.917766126777627,0.1487,14.869998057833191,1,Scientific KOLs
110977,Ronald Harris,Oncology,17.71,20104.58,20122.29,Novartis Pharmaceuticals Corporation,0.9991198814846621,9.9096331297326,0.0009,0.0880118515337966,1,Scientific KOLs
181828,Paul Gurbel,Cardiology,1123.93,18995.79,20119.72,Boston Scientific Corporation,0.9441378905869465,9.909505408861667,0.0559,5.586210941305346,1,Scientific KOLs
168667,William Gray,Cardiology,22.5,20040.0,20062.5,"E.R. Squibb & Sons, L.L.C.",0.9988785046728972,9.906657522866949,0.0011,0.11214953271028037,1,Scientific KOLs
800662,Brack Hattler,Cardiology,22.4,20000.0,20022.4,Abbott Laboratories,0.9988812529966437,9.904656868619531,0.0011,0.11187470033562409,1,Scientific KOLs
69778,Shailendra Lakhanpal,Oncology,2465.67,17270.0,19735.67,Novartis Pharmaceuticals Corporation,0.8750653005446484,9.890233605748088,0.1249,12.493469945535168,1,Scientific KOLs
75375,Megan Leary,Neurology,9110.0,10400.0,19510.0,Edwards Lifesciences Corporation,0.5330599692465402,9.878733688069898,0.4669,46.694003075345975,1,Scientific KOLs
115748,Keith Dombrowski,Neurology,144.43,19325.0,19469.43,Stryker Corporation,0.9925817037273305,9.876652183381744,0.0074,0.7418296272669513,1,Scientific KOLs
140689,William Abraham,Cardiology,372.55,19000.0,19372.55,Abbott Laboratories,0.980769181135163,9.871664012711314,0.0192,1.9230818864837105,1,Scientific KOLs
21316,John Hudson,Neurology,132.63,19052.0,19184.63,Jazz Pharmaceuticals Inc.,0.993086653221876,9.8619168402967,0.0069,0.6913346778123945,1,Scientific KOLs
545671,Alicia Morgans,Oncology,6415.07,12767.87,19182.94,Astellas Pharma Europe Ltd,0.6655846288420858,9.861828749656066,0.3344,33.44153711579143,1,Scientific KOLs
703678,Sarah Goldberg,Oncology,8049.95,11125.33,19175.28,Astrazeneca Pharmaceuticals Lp,0.5801912670897114,9.861429377592932,0.4198,41.98087329102887,1,Scientific KOLs
33860,Irving Loh,Cardiology,3972.77,15129.25,19102.02,Eli Lilly And Company,0.792023566094057,9.85760171671908,0.208,20.797643390594292,1,Scientific KOLs
218347,Anil Mohin,Cardiology,3275.73,15652.0,18927.73,Viiv Healthcare Company,0.826934872803025,9.848436152676502,0.1731,17.306512719697505,1,Scientific KOLs
448260,Tahmid Rahman,Cardiology,2663.7,16050.0,18713.7,Novartis Pharmaceuticals Corporation,0.8576604305936293,9.837064590287527,0.1423,14.233956940637071,1,Scientific KOLs
298978,Nir Uriel,Cardiology,577.62,18000.0,18577.62,"Cvrx, Inc.",0.9689077502930946,9.829766736197152,0.0311,3.1092249706905406,1,Scientific KOLs
208930,Grzegorz Nowakowski,Oncology,6389.11,11768.67,18157.78,Astrazeneca Pharmaceuticals Lp,0.6481337476277387,9.806909469281825,0.3519,35.18662523722614,1,Scientific KOLs
1071647,William Oneill,Cardiology,8178.62,9895.88,18074.5,Zoll Circulation Inc,0.5475050485490608,9.802312709161654,0.4525,45.24949514509392,1,Scientific KOLs
341720,Christoph Cannon,Cardiology,6765.0,11250.0,18015.0,Amgen Inc.,0.6244796003330558,9.799015530939418,0.3755,37.55203996669442,1,Scientific KOLs
19962,Mary Stedman,Neurology,8085.89,9812.0,17897.89,"Livanova Usa, Inc.",0.5482210472854622,9.792493978732889,0.4518,45.177895271453785,1,Scientific KOLs
250702,Robert Armstrong,Neurology,158.16,17640.0,17798.16,"Mdd Us Operations, Llc",0.9911136881565286,9.78690654415541,0.0089,0.888631184347146,1,Scientific KOLs
1356235,Andrew Farach,Oncology,9897.03,7834.77,17731.8,"Siemens Medical Solutions Usa, Inc.",0.441848543295097,9.78317131102139,0.5582,55.81514567049031,1,Scientific KOLs
631489,Craig Portell,Oncology,6116.39,11610.0,17726.39,Merck Sharp & Dohme Llc,0.6549556903577096,9.782866180110247,0.345,34.504430964229044,1,Scientific KOLs
4853,Gabor Toth,Neurology,8713.18,9000.0,17713.18,"Penumbra, Inc.",0.5080962311679778,9.782120727772119,0.4919,49.19037688320223,1,Scientific KOLs
307682,Joyce Oshaughnessy,Oncology,1350.0,16309.73,17659.73,Merck Sharp & Dohme Llc,0.9235548901370519,9.779098809656968,0.0764,7.644510986294807,1,Scientific KOLs
1196333,Joanne Blum,Oncology,92.5,17270.0,17362.5,Abbvie Inc.,0.9946724262059036,9.762125580796416,0.0053,0.5327573794096472,1,Scientific KOLs
69778,Shaily Lakhanpal,Oncology,82.8,17270.0,17352.8,Novartis Pharmaceuticals Corporation,0.9952284357567656,9.761566781566499,0.0048,0.47715642432345207,1,Scientific KOLs
833679,Andrew Armstrong,Oncology,3434.25,13758.84,17193.09,Merck Sharp & Dohme Llc,0.8002540555537138,9.752320999104777,0.1997,19.974594444628625,1,Scientific KOLs
5703044,Harpreet Bhatia,Cardiology,5155.55,11962.34,17117.89,Novartis Pharmaceuticals Corporation,0.6988209411323475,9.747937811145162,0.3012,30.11790588676525,1,Scientific KOLs
74955,Heidi Crayton,Neurology,3850.0,13210.63,17060.63,"Emd Serono, Inc.",0.7743342420531949,9.744587361616343,0.2257,22.5665757946805,1,Scientific KOLs
609813,Rachel Layman,Oncology,4875.84,12140.0,17015.84,Eli Lilly And Company,0.7134528768488655,9.74195872096489,0.2865,28.654712315113446,1,Scientific KOLs
342031,Amita Patnaik,Oncology,8280.17,8696.1,16976.27,Pfizer Inc.,0.5122503353210098,9.73963066955411,0.4877,48.77496646789901,1,Scientific KOLs
22566,Tanya Dorff,Oncology,9174.6,7758.84,16933.44,Bayer Healthcare Pharmaceuticals Inc.,0.4581963263223539,9.73710469709367,0.5418,54.18036736776462,1,Scientific KOLs
